Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	99	37.6425855513308	2.38262343107582E-4	ENSG00000106302, ENSG00000187867, ENSG00000185483, ENSG00000091129, ENSG00000109501, ENSG00000152092, ENSG00000198892, ENSG00000004468, ENSG00000170382, ENSG00000115598, ENSG00000157800, ENSG00000185974, ENSG00000103064, ENSG00000181240, ENSG00000138750, ENSG00000080293, ENSG00000075240, ENSG00000069188, ENSG00000111700, ENSG00000171903, ENSG00000137860, ENSG00000100376, ENSG00000162753, ENSG00000133424, ENSG00000091138, ENSG00000087085, ENSG00000198515, ENSG00000163328, ENSG00000108823, ENSG00000105499, ENSG00000128039, ENSG00000002933, ENSG00000198663, ENSG00000136213, ENSG00000108018, ENSG00000174514, ENSG00000176142, ENSG00000196963, ENSG00000090316, ENSG00000113396, ENSG00000161647, ENSG00000117586, ENSG00000054219, ENSG00000167920, ENSG00000111452, ENSG00000180730, ENSG00000179097, ENSG00000125450, ENSG00000111450, ENSG00000112053, ENSG00000162894, ENSG00000110786, ENSG00000007062, ENSG00000060656, ENSG00000153898, ENSG00000166450, ENSG00000213996, ENSG00000085514, ENSG00000121577, ENSG00000169826, ENSG00000163817, ENSG00000160746, ENSG00000135318, ENSG00000074410, ENSG00000139173, ENSG00000188372, ENSG00000103042, ENSG00000143126, ENSG00000204740, ENSG00000099365, ENSG00000157193, ENSG00000152078, ENSG00000138119, ENSG00000166126, ENSG00000185989, ENSG00000184292, ENSG00000102452, ENSG00000184005, ENSG00000088888, ENSG00000186891, ENSG00000205038, ENSG00000170624, ENSG00000164465, ENSG00000100321, ENSG00000137857, ENSG00000107897, ENSG00000157111, ENSG00000147852, ENSG00000167608, ENSG00000094963, ENSG00000140199, ENSG00000154511, ENSG00000062524, ENSG00000115526, ENSG00000106565, ENSG00000140254, ENSG00000157445, ENSG00000169507, ENSG00000187210	182	2708	6580	1.3217248039995453	0.05084737899640501	0.05084737899640501	0.3026483582446837
SP_PIR_KEYWORDS	membrane	111	42.20532319391635	6.120023417228751E-4	ENSG00000106302, ENSG00000187867, ENSG00000109501, ENSG00000091129, ENSG00000185483, ENSG00000143416, ENSG00000115598, ENSG00000170382, ENSG00000065609, ENSG00000185974, ENSG00000138750, ENSG00000080293, ENSG00000075240, ENSG00000111700, ENSG00000069188, ENSG00000162753, ENSG00000091138, ENSG00000087085, ENSG00000163328, ENSG00000198515, ENSG00000002933, ENSG00000198663, ENSG00000136213, ENSG00000176142, ENSG00000113396, ENSG00000117586, ENSG00000054219, ENSG00000154229, ENSG00000125450, ENSG00000112053, ENSG00000007062, ENSG00000060656, ENSG00000153898, ENSG00000213996, ENSG00000166450, ENSG00000169826, ENSG00000163817, ENSG00000074410, ENSG00000188372, ENSG00000159307, ENSG00000141293, ENSG00000143126, ENSG00000204740, ENSG00000099365, ENSG00000138119, ENSG00000184292, ENSG00000166126, ENSG00000186891, ENSG00000170624, ENSG00000205038, ENSG00000164465, ENSG00000107897, ENSG00000094963, ENSG00000062524, ENSG00000115526, ENSG00000106565, ENSG00000140254, ENSG00000169507, ENSG00000152092, ENSG00000198892, ENSG00000004468, ENSG00000157800, ENSG00000103064, ENSG00000181240, ENSG00000171903, ENSG00000141542, ENSG00000137860, ENSG00000100376, ENSG00000151208, ENSG00000133424, ENSG00000086015, ENSG00000141150, ENSG00000108823, ENSG00000128039, ENSG00000105499, ENSG00000108018, ENSG00000168807, ENSG00000174514, ENSG00000196963, ENSG00000090316, ENSG00000180730, ENSG00000111452, ENSG00000167920, ENSG00000179097, ENSG00000111450, ENSG00000162894, ENSG00000103653, ENSG00000085514, ENSG00000121577, ENSG00000160746, ENSG00000135318, ENSG00000139173, ENSG00000103042, ENSG00000141252, ENSG00000100197, ENSG00000157193, ENSG00000152078, ENSG00000185989, ENSG00000184005, ENSG00000102452, ENSG00000088888, ENSG00000155849, ENSG00000100321, ENSG00000137857, ENSG00000147852, ENSG00000157111, ENSG00000167608, ENSG00000140199, ENSG00000154511, ENSG00000157445, ENSG00000187210	263	3191	9849	1.3026644567122598	0.1672690829801997	0.1672690829801997	0.814320171608307
SP_PIR_KEYWORDS	polymorphism	188	71.48288973384031	6.284276815747494E-4	ENSG00000106302, ENSG00000187867, ENSG00000185483, ENSG00000109501, ENSG00000091129, ENSG00000185345, ENSG00000198131, ENSG00000067208, ENSG00000170382, ENSG00000165275, ENSG00000115598, ENSG00000139055, ENSG00000185974, ENSG00000005981, ENSG00000143341, ENSG00000100336, ENSG00000080293, ENSG00000141854, ENSG00000075240, ENSG00000128585, ENSG00000128253, ENSG00000107537, ENSG00000111700, ENSG00000109255, ENSG00000117595, ENSG00000014164, ENSG00000139620, ENSG00000162753, ENSG00000091138, ENSG00000169062, ENSG00000157322, ENSG00000186153, ENSG00000087085, ENSG00000198515, ENSG00000214456, ENSG00000145349, ENSG00000166839, ENSG00000152642, ENSG00000159905, ENSG00000002933, ENSG00000180376, ENSG00000109101, ENSG00000136213, ENSG00000141510, ENSG00000112319, ENSG00000180855, ENSG00000176142, ENSG00000113396, ENSG00000161647, ENSG00000140451, ENSG00000116641, ENSG00000054219, ENSG00000154229, ENSG00000112053, ENSG00000075131, ENSG00000007062, ENSG00000048405, ENSG00000060656, ENSG00000153898, ENSG00000166450, ENSG00000213996, ENSG00000128891, ENSG00000168843, ENSG00000169826, ENSG00000010030, ENSG00000117640, ENSG00000163817, ENSG00000134184, ENSG00000112144, ENSG00000188372, ENSG00000159307, ENSG00000163820, ENSG00000143126, ENSG00000141293, ENSG00000136108, ENSG00000141295, ENSG00000204740, ENSG00000089177, ENSG00000143125, ENSG00000142856, ENSG00000112343, ENSG00000198203, ENSG00000147813, ENSG00000138119, ENSG00000155368, ENSG00000120071, ENSG00000184292, ENSG00000100065, ENSG00000169302, ENSG00000186891, ENSG00000170523, ENSG00000205038, ENSG00000170624, ENSG00000138311, ENSG00000000460, ENSG00000107897, ENSG00000094963, ENSG00000006282, ENSG00000062524, ENSG00000115526, ENSG00000140105, ENSG00000106565, ENSG00000140254, ENSG00000169507, ENSG00000177414, ENSG00000152092, ENSG00000159166, ENSG00000198892, ENSG00000132793, ENSG00000114423, ENSG00000115866, ENSG00000004468, ENSG00000100249, ENSG00000166171, ENSG00000178685, ENSG00000181240, ENSG00000163644, ENSG00000186648, ENSG00000174652, ENSG00000187624, ENSG00000142875, ENSG00000106012, ENSG00000144161, ENSG00000118785, ENSG00000171903, ENSG00000185736, ENSG00000137860, ENSG00000173517, ENSG00000100376, ENSG00000151208, ENSG00000133424, ENSG00000130348, ENSG00000144152, ENSG00000086015, ENSG00000141150, ENSG00000164039, ENSG00000184674, ENSG00000105499, ENSG00000168807, ENSG00000108018, ENSG00000174514, ENSG00000196963, ENSG00000090316, ENSG00000172803, ENSG00000167920, ENSG00000111452, ENSG00000033122, ENSG00000111450, ENSG00000186197, ENSG00000110786, ENSG00000103653, ENSG00000102970, ENSG00000136143, ENSG00000085514, ENSG00000121577, ENSG00000160961, ENSG00000160746, ENSG00000149089, ENSG00000135318, ENSG00000139173, ENSG00000088002, ENSG00000103042, ENSG00000162688, ENSG00000100197, ENSG00000141252, ENSG00000196502, ENSG00000157193, ENSG00000133661, ENSG00000085662, ENSG00000140859, ENSG00000013573, ENSG00000184005, ENSG00000152219, ENSG00000088888, ENSG00000134202, ENSG00000100321, ENSG00000006025, ENSG00000167011, ENSG00000137857, ENSG00000198945, ENSG00000143512, ENSG00000157111, ENSG00000147852, ENSG00000167608, ENSG00000140199, ENSG00000167748, ENSG00000178209, ENSG00000187210	263	6086	9849	1.1568106818741262	0.17135127103802628	0.08969855049990516	0.836090681206969
UP_SEQ_FEATURE	splice variant	139	52.851711026615966	8.921688617637205E-4	ENSG00000091129, ENSG00000185483, ENSG00000185345, ENSG00000126464, ENSG00000143416, ENSG00000165275, ENSG00000065609, ENSG00000143341, ENSG00000100336, ENSG00000138750, ENSG00000075240, ENSG00000142233, ENSG00000128585, ENSG00000185684, ENSG00000128253, ENSG00000069188, ENSG00000014164, ENSG00000139620, ENSG00000169062, ENSG00000157322, ENSG00000198915, ENSG00000186153, ENSG00000087085, ENSG00000214456, ENSG00000145349, ENSG00000166839, ENSG00000180376, ENSG00000198663, ENSG00000141510, ENSG00000112319, ENSG00000176142, ENSG00000137074, ENSG00000140451, ENSG00000116641, ENSG00000163697, ENSG00000054219, ENSG00000205863, ENSG00000112053, ENSG00000205572, ENSG00000182230, ENSG00000060656, ENSG00000153898, ENSG00000128891, ENSG00000162437, ENSG00000183831, ENSG00000169826, ENSG00000113761, ENSG00000010030, ENSG00000077458, ENSG00000117640, ENSG00000163817, ENSG00000134184, ENSG00000074410, ENSG00000112144, ENSG00000188372, ENSG00000163820, ENSG00000141293, ENSG00000136108, ENSG00000089177, ENSG00000142856, ENSG00000198203, ENSG00000167106, ENSG00000147813, ENSG00000138119, ENSG00000155368, ENSG00000120071, ENSG00000169302, ENSG00000186891, ENSG00000138311, ENSG00000000460, ENSG00000107897, ENSG00000006282, ENSG00000062524, ENSG00000140105, ENSG00000177989, ENSG00000140254, ENSG00000169507, ENSG00000177414, ENSG00000152092, ENSG00000132793, ENSG00000114423, ENSG00000004468, ENSG00000157800, ENSG00000181240, ENSG00000163644, ENSG00000186648, ENSG00000138593, ENSG00000142875, ENSG00000187624, ENSG00000106012, ENSG00000167123, ENSG00000118785, ENSG00000151208, ENSG00000133424, ENSG00000130348, ENSG00000144152, ENSG00000086015, ENSG00000108823, ENSG00000164039, ENSG00000151917, ENSG00000168807, ENSG00000108018, ENSG00000090316, ENSG00000172803, ENSG00000167920, ENSG00000033122, ENSG00000111452, ENSG00000119969, ENSG00000111450, ENSG00000186197, ENSG00000072682, ENSG00000136143, ENSG00000085514, ENSG00000121577, ENSG00000160746, ENSG00000204991, ENSG00000088002, ENSG00000103042, ENSG00000162688, ENSG00000203666, ENSG00000141252, ENSG00000157193, ENSG00000140859, ENSG00000013573, ENSG00000184005, ENSG00000102452, ENSG00000088888, ENSG00000155849, ENSG00000100321, ENSG00000137857, ENSG00000198945, ENSG00000147852, ENSG00000157111, ENSG00000167608, ENSG00000140199, ENSG00000167748, ENSG00000154511, ENSG00000178209, ENSG00000157445	263	4233	9843	1.2289614732695038	0.5678631923066291	0.5678631923066291	1.389364401869475
UP_SEQ_FEATURE	sequence variant	193	73.38403041825094	8.934886753637933E-4	ENSG00000187867, ENSG00000091129, ENSG00000109501, ENSG00000067208, ENSG00000170382, ENSG00000005981, ENSG00000100336, ENSG00000141854, ENSG00000080293, ENSG00000075240, ENSG00000128585, ENSG00000107537, ENSG00000111700, ENSG00000109255, ENSG00000014164, ENSG00000139620, ENSG00000091138, ENSG00000157322, ENSG00000186153, ENSG00000087085, ENSG00000198515, ENSG00000214456, ENSG00000166839, ENSG00000002933, ENSG00000109101, ENSG00000141510, ENSG00000176142, ENSG00000113396, ENSG00000116641, ENSG00000140451, ENSG00000161647, ENSG00000154229, ENSG00000075131, ENSG00000007062, ENSG00000048405, ENSG00000060656, ENSG00000153898, ENSG00000213996, ENSG00000166450, ENSG00000168843, ENSG00000169826, ENSG00000010030, ENSG00000117640, ENSG00000143126, ENSG00000089177, ENSG00000143125, ENSG00000198203, ENSG00000147813, ENSG00000138119, ENSG00000120071, ENSG00000100065, ENSG00000186891, ENSG00000169302, ENSG00000170624, ENSG00000205038, ENSG00000094963, ENSG00000115526, ENSG00000106565, ENSG00000140254, ENSG00000169507, ENSG00000152092, ENSG00000159166, ENSG00000132793, ENSG00000115866, ENSG00000178685, ENSG00000163644, ENSG00000186648, ENSG00000187624, ENSG00000106012, ENSG00000144161, ENSG00000171903, ENSG00000137860, ENSG00000151208, ENSG00000130348, ENSG00000144152, ENSG00000141150, ENSG00000184674, ENSG00000090316, ENSG00000196963, ENSG00000110786, ENSG00000102970, ENSG00000121577, ENSG00000160961, ENSG00000135318, ENSG00000088002, ENSG00000162688, ENSG00000100197, ENSG00000157193, ENSG00000133661, ENSG00000013573, ENSG00000152219, ENSG00000184005, ENSG00000134202, ENSG00000100321, ENSG00000137857, ENSG00000198945, ENSG00000140199, ENSG00000106302, ENSG00000185483, ENSG00000185345, ENSG00000198131, ENSG00000115598, ENSG00000165275, ENSG00000185974, ENSG00000139055, ENSG00000143341, ENSG00000128253, ENSG00000117595, ENSG00000162753, ENSG00000169062, ENSG00000145349, ENSG00000152642, ENSG00000159905, ENSG00000180376, ENSG00000136213, ENSG00000112319, ENSG00000180855, ENSG00000137074, ENSG00000054219, ENSG00000112053, ENSG00000128891, ENSG00000163817, ENSG00000134184, ENSG00000112144, ENSG00000188372, ENSG00000163820, ENSG00000159307, ENSG00000141293, ENSG00000141295, ENSG00000136108, ENSG00000204740, ENSG00000142856, ENSG00000112343, ENSG00000178445, ENSG00000155368, ENSG00000184292, ENSG00000166126, ENSG00000170523, ENSG00000138311, ENSG00000000460, ENSG00000107897, ENSG00000006282, ENSG00000062524, ENSG00000140105, ENSG00000177414, ENSG00000198892, ENSG00000114423, ENSG00000004468, ENSG00000100249, ENSG00000166171, ENSG00000181240, ENSG00000174652, ENSG00000142875, ENSG00000118785, ENSG00000185736, ENSG00000173517, ENSG00000100376, ENSG00000133424, ENSG00000086015, ENSG00000108823, ENSG00000170442, ENSG00000164039, ENSG00000105499, ENSG00000108018, ENSG00000168807, ENSG00000174514, ENSG00000033122, ENSG00000111452, ENSG00000167920, ENSG00000172803, ENSG00000186197, ENSG00000111450, ENSG00000103653, ENSG00000085514, ENSG00000136143, ENSG00000149089, ENSG00000160746, ENSG00000139173, ENSG00000103042, ENSG00000141252, ENSG00000196502, ENSG00000085662, ENSG00000140859, ENSG00000088888, ENSG00000006025, ENSG00000167011, ENSG00000147852, ENSG00000157111, ENSG00000143512, ENSG00000167608, ENSG00000167748, ENSG00000178209, ENSG00000187210	263	6313	9843	1.1441771129523903	0.5683994580127059	0.34303687927913784	1.3914062792828918
UP_SEQ_FEATURE	domain:EGF-like 2; calcium-binding	6	2.2813688212927756	0.0010621004418049631	ENSG00000143341, ENSG00000159307, ENSG00000143126, ENSG00000147852, ENSG00000144152, ENSG00000157193	263	30	9843	7.485171102661597	0.6317175020938137	0.2832071024954992	1.651939451522766
SP_PIR_KEYWORDS	alternative splicing	139	52.851711026615966	0.0010764001770374168	ENSG00000091129, ENSG00000185483, ENSG00000185345, ENSG00000126464, ENSG00000143416, ENSG00000165275, ENSG00000065609, ENSG00000143341, ENSG00000100336, ENSG00000138750, ENSG00000075240, ENSG00000142233, ENSG00000128585, ENSG00000185684, ENSG00000128253, ENSG00000069188, ENSG00000014164, ENSG00000139620, ENSG00000169062, ENSG00000157322, ENSG00000198915, ENSG00000186153, ENSG00000087085, ENSG00000214456, ENSG00000145349, ENSG00000166839, ENSG00000180376, ENSG00000198663, ENSG00000141510, ENSG00000112319, ENSG00000176142, ENSG00000137074, ENSG00000140451, ENSG00000116641, ENSG00000163697, ENSG00000054219, ENSG00000205863, ENSG00000112053, ENSG00000205572, ENSG00000182230, ENSG00000060656, ENSG00000153898, ENSG00000128891, ENSG00000162437, ENSG00000183831, ENSG00000169826, ENSG00000113761, ENSG00000010030, ENSG00000077458, ENSG00000117640, ENSG00000163817, ENSG00000134184, ENSG00000074410, ENSG00000112144, ENSG00000188372, ENSG00000163820, ENSG00000141293, ENSG00000136108, ENSG00000089177, ENSG00000142856, ENSG00000198203, ENSG00000167106, ENSG00000147813, ENSG00000138119, ENSG00000155368, ENSG00000120071, ENSG00000169302, ENSG00000186891, ENSG00000138311, ENSG00000000460, ENSG00000107897, ENSG00000006282, ENSG00000062524, ENSG00000140105, ENSG00000177989, ENSG00000140254, ENSG00000169507, ENSG00000177414, ENSG00000152092, ENSG00000132793, ENSG00000114423, ENSG00000004468, ENSG00000157800, ENSG00000181240, ENSG00000163644, ENSG00000186648, ENSG00000138593, ENSG00000142875, ENSG00000187624, ENSG00000106012, ENSG00000167123, ENSG00000118785, ENSG00000151208, ENSG00000133424, ENSG00000130348, ENSG00000144152, ENSG00000086015, ENSG00000108823, ENSG00000164039, ENSG00000151917, ENSG00000168807, ENSG00000108018, ENSG00000090316, ENSG00000172803, ENSG00000167920, ENSG00000033122, ENSG00000111452, ENSG00000119969, ENSG00000111450, ENSG00000186197, ENSG00000072682, ENSG00000136143, ENSG00000085514, ENSG00000121577, ENSG00000160746, ENSG00000204991, ENSG00000088002, ENSG00000103042, ENSG00000162688, ENSG00000203666, ENSG00000141252, ENSG00000157193, ENSG00000140859, ENSG00000013573, ENSG00000184005, ENSG00000102452, ENSG00000088888, ENSG00000155849, ENSG00000100321, ENSG00000137857, ENSG00000198945, ENSG00000147852, ENSG00000157111, ENSG00000167608, ENSG00000140199, ENSG00000167748, ENSG00000154511, ENSG00000178209, ENSG00000157445	263	4252	9849	1.2242156676884777	0.2753141248090375	0.10177887367786065	1.4281417071935865
GOTERM_CC_FAT	GO:0016021~integral to membrane	93	35.361216730038024	0.0011298938875553145	ENSG00000106302, ENSG00000091129, ENSG00000185483, ENSG00000109501, ENSG00000152092, ENSG00000198892, ENSG00000004468, ENSG00000115598, ENSG00000170382, ENSG00000157800, ENSG00000103064, ENSG00000181240, ENSG00000138750, ENSG00000080293, ENSG00000075240, ENSG00000111700, ENSG00000069188, ENSG00000171903, ENSG00000137860, ENSG00000162753, ENSG00000100376, ENSG00000133424, ENSG00000091138, ENSG00000198515, ENSG00000163328, ENSG00000108823, ENSG00000002933, ENSG00000128039, ENSG00000198663, ENSG00000108018, ENSG00000136213, ENSG00000174514, ENSG00000090316, ENSG00000196963, ENSG00000176142, ENSG00000113396, ENSG00000161647, ENSG00000117586, ENSG00000054219, ENSG00000167920, ENSG00000180730, ENSG00000111452, ENSG00000125450, ENSG00000179097, ENSG00000111450, ENSG00000112053, ENSG00000162894, ENSG00000110786, ENSG00000007062, ENSG00000060656, ENSG00000153898, ENSG00000166450, ENSG00000213996, ENSG00000085514, ENSG00000121577, ENSG00000169826, ENSG00000163817, ENSG00000160746, ENSG00000074410, ENSG00000139173, ENSG00000188372, ENSG00000103042, ENSG00000143126, ENSG00000204740, ENSG00000099365, ENSG00000157193, ENSG00000152078, ENSG00000138119, ENSG00000184292, ENSG00000166126, ENSG00000184005, ENSG00000102452, ENSG00000088888, ENSG00000186891, ENSG00000170624, ENSG00000205038, ENSG00000164465, ENSG00000100321, ENSG00000137857, ENSG00000107897, ENSG00000147852, ENSG00000157111, ENSG00000094963, ENSG00000167608, ENSG00000140199, ENSG00000154511, ENSG00000062524, ENSG00000115526, ENSG00000106565, ENSG00000157445, ENSG00000140254, ENSG00000187210, ENSG00000169507	182	2599	6580	1.29369284044159	0.21931743689703775	0.11643757260566912	1.4277540145406276
SP_PIR_KEYWORDS	transmembrane	88	33.460076045627375	0.001306126406227502	ENSG00000106302, ENSG00000091129, ENSG00000185483, ENSG00000109501, ENSG00000152092, ENSG00000198892, ENSG00000004468, ENSG00000115598, ENSG00000170382, ENSG00000157800, ENSG00000103064, ENSG00000181240, ENSG00000080293, ENSG00000075240, ENSG00000111700, ENSG00000069188, ENSG00000171903, ENSG00000137860, ENSG00000162753, ENSG00000100376, ENSG00000133424, ENSG00000091138, ENSG00000198515, ENSG00000163328, ENSG00000108823, ENSG00000002933, ENSG00000128039, ENSG00000198663, ENSG00000108018, ENSG00000136213, ENSG00000174514, ENSG00000196963, ENSG00000176142, ENSG00000113396, ENSG00000117586, ENSG00000054219, ENSG00000167920, ENSG00000180730, ENSG00000111452, ENSG00000179097, ENSG00000111450, ENSG00000112053, ENSG00000162894, ENSG00000007062, ENSG00000060656, ENSG00000153898, ENSG00000166450, ENSG00000213996, ENSG00000085514, ENSG00000121577, ENSG00000169826, ENSG00000163817, ENSG00000160746, ENSG00000074410, ENSG00000139173, ENSG00000188372, ENSG00000103042, ENSG00000143126, ENSG00000204740, ENSG00000099365, ENSG00000157193, ENSG00000152078, ENSG00000138119, ENSG00000184292, ENSG00000166126, ENSG00000184005, ENSG00000102452, ENSG00000088888, ENSG00000186891, ENSG00000170624, ENSG00000205038, ENSG00000164465, ENSG00000100321, ENSG00000137857, ENSG00000107897, ENSG00000147852, ENSG00000157111, ENSG00000094963, ENSG00000167608, ENSG00000140199, ENSG00000154511, ENSG00000062524, ENSG00000115526, ENSG00000106565, ENSG00000157445, ENSG00000140254, ENSG00000187210, ENSG00000169507	263	2449	9849	1.345644299605488	0.3234758000336163	0.09307612681036614	1.7304832256095248
UP_SEQ_FEATURE	nucleotide phosphate-binding region:PAPS	5	1.9011406844106464	0.0013869185227798945	ENSG00000088002, ENSG00000136213, ENSG00000115526, ENSG00000196502, ENSG00000198203	263	19	9843	9.848909345607364	0.7287212295015086	0.27830457516342044	2.1520217735937153
